ID;Descricao;Nome
64649;"user_id=""PAULAP""";PAULAP
64650;"user_id=""PAULAP""";PAULAP
64651;"user_id=""PAULAP""";PAULAP
64652;"user_id=""DENIS""";DENIS
64653;"user_id=""JEANSM""";JEANSM
64654;"user_id=""JEANSM""";JEANSM
64655;"user_id=""PAULAP""";PAULAP
64656;"user_id=""PAULAP""";PAULAP
64657;"user_id=""JEANSM""";JEANSM
64658;"user_id=""JEANSM""";JEANSM
64659;"user_id=""JEANSM""";JEANSM
64660;"user_id=""JEANSM""";JEANSM
64661;"user_id=""JEANSM""";JEANSM
64662;"user_id=""JEANSM""";JEANSM
64663;"user_id=""JEANSM""";JEANSM
64664;"user_id=""JEANSM""";JEANSM
64665;"user_id=""PAULAP""";PAULAP
64666;"user_id=""TIERLAC""";TIERLAC
64667;"user_id=""TIERLAC""";TIERLAC
64668;"user_id=""TIERLAC""";TIERLAC
64669;"user_id=""TIERLAC""";TIERLAC
64670;"user_id=""TIERLAC""";TIERLAC
64671;"user_id=""TIERLAC""";TIERLAC
64674;"user_id=""TIERLAC""";TIERLAC
64675;"user_id=""TIERLAC""";TIERLAC
64676;"user_id=""TIERLAC""";TIERLAC
64677;"user_id=""TIERLAC""";TIERLAC
64678;"user_id=""DENIS""";DENIS
64679;"user_id=""STEVEN""";STEVEN
64680;"user_id=""STEVEN""";STEVEN
64683;"user_id=""MARIANACO""";MARIANACO
64684;"user_id=""MARIANACO""";MARIANACO
64685;"user_id=""MARIANACO""";MARIANACO
64686;"user_id=""MARIANACO""";MARIANACO
64687;"user_id=""STEVEN""";STEVEN
64688;"user_id=""STEVEN""";STEVEN
64689;"user_id=""STEVEN""";STEVEN
64690;"user_id=""STEVEN""";STEVEN
64691;"user_id=""STEVEN""";STEVEN
64692;"user_id=""STEVEN""";STEVEN
64693;"user_id=""STEVEN""";STEVEN
64694;"user_id=""STEVEN""";STEVEN
64695;"user_id=""TIERLAC""";TIERLAC
64696;"user_id=""TIERLAC""";TIERLAC
64697;"user_id=""STEVEN""";STEVEN
64698;"user_id=""STEVEN""";STEVEN
64699;"user_id=""STEVEN""";STEVEN
64700;"user_id=""STEVEN""";STEVEN
64701;"user_id=""STEVEN""";STEVEN
64702;"user_id=""STEVEN""";STEVEN
64703;"user_id=""STEVEN""";STEVEN
64704;"user_id=""STEVEN""";STEVEN
64705;"user_id=""TIERLAC""";TIERLAC
64706;"user_id=""TIERLAC""";TIERLAC
64707;"user_id=""STEVEN""";STEVEN
64708;"user_id=""STEVEN""";STEVEN
64709;"user_id=""STEVEN""";STEVEN
64710;"user_id=""STEVEN""";STEVEN
64711;"user_id=""STEVEN""";STEVEN
64712;"user_id=""STEVEN""";STEVEN
64713;"user_id=""STEVEN""";STEVEN
64714;"user_id=""STEVEN""";STEVEN
64715;"user_id=""STEVEN""";STEVEN
64716;"user_id=""STEVEN""";STEVEN
64717;"user_id=""TIERLAC""";TIERLAC
64718;"user_id=""TIERLAC""";TIERLAC
64719;"user_id=""TIERLAC""";TIERLAC
64720;"user_id=""TIERLAC""";TIERLAC
64721;"user_id=""TIERLAC""";TIERLAC
64722;"user_id=""TIERLAC""";TIERLAC
64723;"user_id=""DENIS""";DENIS
64724;"user_id=""TIERLAC""";TIERLAC
64725;"user_id=""TIERLAC""";TIERLAC
64729;"user_id=""SABRINACL""";SABRINACL
64730;"user_id=""SABRINACL""";SABRINACL
64731;"user_id=""SABRINACL""";SABRINACL
64732;"user_id=""SABRINACL""";SABRINACL
64734;"user_id=""MARIANACO""";MARIANACO
64735;"user_id=""MARIANACO""";MARIANACO
64738;"user_id=""STEVEN""";STEVEN
64739;"user_id=""STEVEN""";STEVEN
64740;"user_id=""STEVEN""";STEVEN
64741;"user_id=""STEVEN""";STEVEN
64742;"user_id=""SABRINACL""";SABRINACL
64743;"user_id=""SABRINACL""";SABRINACL
64744;"user_id=""MARIANACO""";MARIANACO
64745;"user_id=""MARIANACO""";MARIANACO
64748;"user_id=""MARCELOO""";MARCELOO
64749;"user_id=""MARCELOO""";MARCELOO
64750;"user_id=""MARCELOO""";MARCELOO
64751;"user_id=""MARCELOO""";MARCELOO
64753;"user_id=""MARCELOO""";MARCELOO
64754;"user_id=""MARCELOO""";MARCELOO
64757;"user_id=""MARIANACO""";MARIANACO
64758;"user_id=""MARIANACO""";MARIANACO
64759;"user_id=""JEANSM""";JEANSM
64760;"user_id=""JEANSM""";JEANSM
64761;"user_id=""SABRINACL""";SABRINACL
64762;"user_id=""SABRINACL""";SABRINACL
64763;"user_id=""JEANSM""";JEANSM
64764;"user_id=""JEANSM""";JEANSM
64765;"user_id=""JEANSM""";JEANSM
64766;"user_id=""MARCELOO""";MARCELOO
64767;"user_id=""JEANSM""";JEANSM
64768;"user_id=""MARCELOO""";MARCELOO
64769;"user_id=""MARCELOO""";MARCELOO
64770;"user_id=""MARCELOO""";MARCELOO
64771;"user_id=""MARCELOO""";MARCELOO
64772;"user_id=""MARCELOO""";MARCELOO
64773;"user_id=""JEANSM""";JEANSM
64774;"user_id=""JEANSM""";JEANSM
64775;"user_id=""JEANSM""";JEANSM
64776;"user_id=""JEANSM""";JEANSM
64777;"user_id=""JEANSM""";JEANSM
64778;"user_id=""JEANSM""";JEANSM
64780;"user_id=""LOHAYNEAS""";LOHAYNEAS
64781;"user_id=""LOHAYNEAS""";LOHAYNEAS
64782;"user_id=""LOHAYNEAS""";LOHAYNEAS
64783;"user_id=""LOHAYNEAS""";LOHAYNEAS
64784;"user_id=""JEANSM""";JEANSM
64785;"user_id=""JEANSM""";JEANSM
64786;"user_id=""DENIS""";DENIS
64787;"user_id=""ALINEJ""";ALINEJ
64788;"user_id=""DENIS""";DENIS
64790;"user_id=""JEANSM""";JEANSM
64791;"user_id=""JEANSM""";JEANSM
64793;"user_id=""JEANSM""";JEANSM
64794;"user_id=""JEANSM""";JEANSM
64795;"user_id=""SABRINACL""";SABRINACL
64796;"user_id=""SABRINACL""";SABRINACL
64797;"user_id=""ALINEJ""";ALINEJ
64798;"user_id=""ALINEJ""";ALINEJ
64799;"user_id=""ALINEJ""";ALINEJ
64800;"user_id=""JACYRP""";JACYRP
64801;"user_id=""JACYRP""";JACYRP
64803;"user_id=""LOHAYNEAS""";LOHAYNEAS
64804;"user_id=""LOHAYNEAS""";LOHAYNEAS
64805;"user_id=""DENIS""";DENIS
64806;"user_id=""JEANSM""";JEANSM
64807;"user_id=""JEANSM""";JEANSM
64808;"user_id=""JEANSM""";JEANSM
64809;"user_id=""JEANSM""";JEANSM
64810;"user_id=""JEANSM""";JEANSM
64811;"user_id=""JEANSM""";JEANSM
64812;"user_id=""JEANSM""";JEANSM
64814;"user_id=""JEANSM""";JEANSM
64815;"user_id=""JEANSM""";JEANSM
64816;"user_id=""JEANSM""";JEANSM
64817;"user_id=""JEANSM""";JEANSM
64818;"user_id=""JEANSM""";JEANSM
64819;"user_id=""ALINEH""";ALINEH
64820;"user_id=""ALINEH""";ALINEH
64821;"user_id=""ALINEH""";ALINEH
64822;"user_id=""ALINEH""";ALINEH
64823;"user_id=""ALINEJ""";ALINEJ
64824;"user_id=""ALINEH""";ALINEH
64825;"user_id=""ALINEH""";ALINEH
64826;"user_id=""ALINEH""";ALINEH
64827;"user_id=""ALINEH""";ALINEH
64828;"user_id=""ALINEH""";ALINEH
64829;"user_id=""ALINEH""";ALINEH
64830;"user_id=""ALINEH""";ALINEH
64831;"user_id=""ALINEH""";ALINEH
64832;"user_id=""ALINEH""";ALINEH
64833;"user_id=""ALINEH""";ALINEH
64834;"user_id=""ALINEJ""";ALINEJ
64835;"user_id=""LOHAYNEAS""";LOHAYNEAS
64836;"user_id=""LOHAYNEAS""";LOHAYNEAS
64837;"user_id=""DENIS""";DENIS
64842;"user_id=""ALINEJ""";ALINEJ
64843;"user_id=""ALINEJ""";ALINEJ
64844;"user_id=""ISABELH""";ISABELH
64845;"user_id=""ISABELH""";ISABELH
64846;"user_id=""LOHAYNEAS""";LOHAYNEAS
64847;"user_id=""JEANSM""";JEANSM
64848;"user_id=""JEANSM""";JEANSM
64850;"user_id=""LOHAYNEAS""";LOHAYNEAS
64851;"user_id=""DENIS""";DENIS
64853;"user_id=""JEANSM""";JEANSM
64854;"user_id=""JEANSM""";JEANSM
64857;"user_id=""JEANSM""";JEANSM
64858;"user_id=""STEVEN""";STEVEN
64859;"user_id=""STEVEN""";STEVEN
64860;"user_id=""STEVEN""";STEVEN
64861;"user_id=""STEVEN""";STEVEN
64862;"user_id=""JEANSM""";JEANSM
64863;"user_id=""JACYRP""";JACYRP
64864;"user_id=""ALINEJ""";ALINEJ
64865;"user_id=""JACYRP""";JACYRP
64866;"user_id=""ALINEJ""";ALINEJ
64867;"user_id=""MARCOPH""";MARCOPH
64868;"user_id=""MARCOPH""";MARCOPH
64869;"user_id=""CLAUDIAG""";CLAUDIAG
64870;"user_id=""JEANSM""";JEANSM
64871;"user_id=""JEANSM""";JEANSM
64872;"user_id=""LOHAYNEAS""";LOHAYNEAS
64873;"user_id=""LOHAYNEAS""";LOHAYNEAS
64874;"user_id=""CLAUDIAG""";CLAUDIAG
64875;"user_id=""JEANSM""";JEANSM
64876;"user_id=""JEANSM""";JEANSM
64881;"user_id=""JEANSM""";JEANSM
64882;"user_id=""JEANSM""";JEANSM
64883;"user_id=""MARCOPH""";MARCOPH
64884;"user_id=""MARCOPH""";MARCOPH
64885;"user_id=""MARCOPH""";MARCOPH
64886;"user_id=""MARCOPH""";MARCOPH
64887;"user_id=""MARCOPH""";MARCOPH
64888;"user_id=""JEANSM""";JEANSM
64889;"user_id=""JEANSM""";JEANSM
64890;"user_id=""MARCOPH""";MARCOPH
64891;"user_id=""MARCOPH""";MARCOPH
64892;"user_id=""MARCOPH""";MARCOPH
64893;"user_id=""SUELENL""";SUELENL
64894;"user_id=""JEANSM""";JEANSM
64895;"user_id=""SUELENL""";SUELENL
64896;"user_id=""JEANSM""";JEANSM
64897;"user_id=""ALINEJ""";ALINEJ
64898;"user_id=""LOHAYNEAS""";LOHAYNEAS
64899;"user_id=""LOHAYNEAS""";LOHAYNEAS
64900;"user_id=""LOHAYNEAS""";LOHAYNEAS
64901;"user_id=""LOHAYNEAS""";LOHAYNEAS
64902;"user_id=""LOHAYNEAS""";LOHAYNEAS
64903;"user_id=""LOHAYNEAS""";LOHAYNEAS
64904;"user_id=""ALINEJ""";ALINEJ
64905;"user_id=""LOHAYNEAS""";LOHAYNEAS
64906;"user_id=""LOHAYNEAS""";LOHAYNEAS
64907;"user_id=""LOHAYNEAS""";LOHAYNEAS
64908;"user_id=""LOHAYNEAS""";LOHAYNEAS
64909;"user_id=""ALINEJ""";ALINEJ
64910;"user_id=""DENIS""";DENIS
64915;"user_id=""JEANSM""";JEANSM
64916;"user_id=""JEANSM""";JEANSM
64917;"user_id=""DENIS""";DENIS
64918;"user_id=""JEANSM""";JEANSM
64919;"user_id=""JEANSM""";JEANSM
64920;"user_id=""ALINEJ""";ALINEJ
64921;"user_id=""SUELENL""";SUELENL
64922;"user_id=""ALINEJ""";ALINEJ
64923;"user_id=""ALINEJ""";ALINEJ
64927;"user_id=""STEVEN""";STEVEN
64928;"user_id=""STEVEN""";STEVEN
64929;"user_id=""ISABELH""";ISABELH
64930;"user_id=""STEVEN""";STEVEN
64931;"user_id=""STEVEN""";STEVEN
64932;"user_id=""ISABELH""";ISABELH
64933;"user_id=""DENIS""";DENIS
64937;"user_id=""SUELENL""";SUELENL
64938;"user_id=""ALINEJ""";ALINEJ
64942;"user_id=""ALINEJ""";ALINEJ
64943;"user_id=""ALINEJ""";ALINEJ
64945;"user_id=""STEVEN""";STEVEN
64946;"user_id=""STEVEN""";STEVEN
64947;"user_id=""STEVEN""";STEVEN
64948;"user_id=""STEVEN""";STEVEN
64949;"user_id=""JEANSM""";JEANSM
64950;"user_id=""DENIS""";DENIS
64951;"user_id=""JEANSM""";JEANSM
64954;"user_id=""JACYRP""";JACYRP
64955;"user_id=""JEANSM""";JEANSM
64956;"user_id=""JEANSM""";JEANSM
64957;"user_id=""JEANSM""";JEANSM
64962;"user_id=""JEANSM""";JEANSM
64963;"user_id=""JEANSM""";JEANSM
64964;"user_id=""SUELENL""";SUELENL
64965;"user_id=""JEANSM""";JEANSM
64967;"user_id=""MARIANACO""";MARIANACO
64968;"user_id=""MARIANACO""";MARIANACO
64969;"user_id=""JACYRP""";JACYRP
64970;"user_id=""DENIS""";DENIS
64975;"user_id=""MARIANACO""";MARIANACO
64978;"user_id=""FRANCISCOJ""";FRANCISCOJ
64979;"user_id=""FRANCISCOJ""";FRANCISCOJ
64980;"user_id=""ROSANEL""";ROSANEL
64981;"user_id=""ROSANEL""";ROSANEL
64982;"user_id=""ROSANEL""";ROSANEL
64983;"user_id=""ROSANEL""";ROSANEL
64984;"user_id=""MARIANACO""";MARIANACO
64994;"user_id=""MARIANACO""";MARIANACO
64995;"user_id=""BRENDAR""";BRENDAR
64996;"user_id=""BRENDAR""";BRENDAR
64997;"user_id=""BRENDAR""";BRENDAR
64998;"user_id=""BRENDAR""";BRENDAR
64999;"user_id=""BRENDAR""";BRENDAR
65000;"user_id=""BRENDAR""";BRENDAR
65001;"user_id=""BRENDAR""";BRENDAR
65002;"user_id=""BRENDAR""";BRENDAR
65003;"user_id=""BRENDAR""";BRENDAR
65004;"user_id=""BRENDAR""";BRENDAR
65005;"user_id=""BRENDAR""";BRENDAR
65006;"user_id=""BRENDAR""";BRENDAR
65007;"user_id=""BRENDAR""";BRENDAR
65008;"user_id=""BRENDAR""";BRENDAR
65009;"user_id=""BRENDAR""";BRENDAR
65010;"user_id=""BRENDAR""";BRENDAR
65011;"user_id=""BRENDAR""";BRENDAR
65012;"user_id=""BRENDAR""";BRENDAR
65013;"user_id=""BRENDAR""";BRENDAR
65014;"user_id=""BRENDAR""";BRENDAR
65015;"user_id=""DENIS""";DENIS
65016;"user_id=""DENIS""";DENIS
65017;"user_id=""DENIS""";DENIS
65018;"user_id=""joseaneg""";joseaneg
65019;"user_id=""JEANSM""";JEANSM
65020;"user_id=""joseaneg""";joseaneg
65021;"user_id=""JEANSM""";JEANSM
65022;"user_id=""JUSSARAP""";JUSSARAP
65023;"user_id=""JEANSM""";JEANSM
65024;"user_id=""JEANSM""";JEANSM
65025;"user_id=""JEANSM""";JEANSM
65026;"user_id=""JUSSARAP""";JUSSARAP
65027;"user_id=""JUSSARAP""";JUSSARAP
65028;"user_id=""JEANSM""";JEANSM
65029;"user_id=""JEANSM""";JEANSM
65030;"user_id=""JUSSARAP""";JUSSARAP
65031;"user_id=""JUSSARAP""";JUSSARAP
65032;"user_id=""JUSSARAP""";JUSSARAP
65033;"user_id=""JEANSM""";JEANSM
65034;"user_id=""JEANSM""";JEANSM
65035;"user_id=""JEANSM""";JEANSM
65036;"user_id=""JUSSARAP""";JUSSARAP
65037;"user_id=""JUSSARAP""";JUSSARAP
65038;"user_id=""JUSSARAP""";JUSSARAP
65039;"user_id=""JUSSARAP""";JUSSARAP
65040;"user_id=""JUSSARAP""";JUSSARAP
65041;"user_id=""JUSSARAP""";JUSSARAP
65042;"user_id=""JUSSARAP""";JUSSARAP
65043;"user_id=""JUSSARAP""";JUSSARAP
65044;"user_id=""JUSSARAP""";JUSSARAP
65045;"user_id=""JUSSARAP""";JUSSARAP
65046;"user_id=""DENIS""";DENIS
65047;"user_id=""KATIAA""";KATIAA
65048;"user_id=""JEANSM""";JEANSM
65049;"user_id=""JEANSM""";JEANSM
65050;"user_id=""JEANSM""";JEANSM
65051;"user_id=""JEANSM""";JEANSM
65052;"user_id=""JEANSM""";JEANSM
65053;"user_id=""JEANSM""";JEANSM
65054;"user_id=""JEANSM""";JEANSM
65055;"user_id=""JEANSM""";JEANSM
65056;"user_id=""DENIS""";DENIS
65057;"user_id=""KATIAA""";KATIAA
65058;"user_id=""PAULAP""";PAULAP
65059;"user_id=""PAULAP""";PAULAP
65060;"user_id=""KATIAA""";KATIAA
65061;"user_id=""KATIAA""";KATIAA
65062;"user_id=""KATIAA""";KATIAA
65063;"user_id=""DENIS""";DENIS
65066;"user_id=""KATIAA""";KATIAA
65067;"user_id=""KATIAA""";KATIAA
65068;"user_id=""KATIAA""";KATIAA
65069;"user_id=""KATIAA""";KATIAA
65073;"user_id=""DENIS""";DENIS
65076;"user_id=""KATIAA""";KATIAA
65080;"user_id=""KATIAA""";KATIAA
65081;"user_id=""DENIS""";DENIS
65082;"user_id=""KATIAA""";KATIAA
65083;"user_id=""TIERLAC""";TIERLAC
65084;"user_id=""TIERLAC""";TIERLAC
65085;"user_id=""grazielep""";grazielep
65086;"user_id=""DENIS""";DENIS
65087;"user_id=""ROSICLEIAF""";ROSICLEIAF
65088;"user_id=""ROSICLEIAF""";ROSICLEIAF
65091;"user_id=""TIERLAC""";TIERLAC
65092;"user_id=""KATIAA""";KATIAA
65093;"user_id=""KATIAA""";KATIAA
65094;"user_id=""DENIS""";DENIS
65096;"user_id=""DENIS""";DENIS
65097;"user_id=""TIERLAC""";TIERLAC
65108;"user_id=""KATIAA""";KATIAA
65109;"user_id=""KATIAA""";KATIAA
65110;"user_id=""DENIS""";DENIS
65111;"user_id=""DENIS""";DENIS
65112;"user_id=""DENIS""";DENIS
65113;"user_id=""TIERLAC""";TIERLAC
65114;"user_id=""TIERLAC""";TIERLAC
65115;"user_id=""TIERLAC""";TIERLAC
65116;"user_id=""TIERLAC""";TIERLAC
65117;"user_id=""TIERLAC""";TIERLAC
65118;"user_id=""TIERLAC""";TIERLAC
65119;"user_id=""TIERLAC""";TIERLAC
65120;"user_id=""TIERLAC""";TIERLAC
65121;"user_id=""TIERLAC""";TIERLAC
65122;"user_id=""TIERLAC""";TIERLAC
65123;"user_id=""TIERLAC""";TIERLAC
65124;"user_id=""TIERLAC""";TIERLAC
65125;"user_id=""TIERLAC""";TIERLAC
65126;"user_id=""TIERLAC""";TIERLAC
65127;"user_id=""TIERLAC""";TIERLAC
65128;"user_id=""TIERLAC""";TIERLAC
65129;"user_id=""TIERLAC""";TIERLAC
65130;"user_id=""TIERLAC""";TIERLAC
65131;"user_id=""TIERLAC""";TIERLAC
65132;"user_id=""TIERLAC""";TIERLAC
65133;"user_id=""TIERLAC""";TIERLAC
65134;"user_id=""TIERLAC""";TIERLAC
65135;"user_id=""TIERLAC""";TIERLAC
65136;"user_id=""TIERLAC""";TIERLAC
65155;"user_id=""JACYRP""";JACYRP
65156;"user_id=""STEVEN""";STEVEN
65157;"user_id=""STEVEN""";STEVEN
65158;"user_id=""STEVEN""";STEVEN
65159;"user_id=""STEVEN""";STEVEN
65160;"user_id=""LUMILANV""";LUMILANV
65161;"user_id=""LUMILANV""";LUMILANV
65162;"user_id=""LUMILANV""";LUMILANV
65163;"user_id=""LUMILANV""";LUMILANV
65164;"user_id=""LUMILANV""";LUMILANV
65165;"user_id=""LUMILANV""";LUMILANV
65166;"user_id=""LUMILANV""";LUMILANV
65167;"user_id=""JACYRP""";JACYRP
65168;"user_id=""DOUGLASM""";DOUGLASM
65169;"user_id=""DOUGLASM""";DOUGLASM
65170;"user_id=""JEANSM""";JEANSM
65171;"user_id=""LUMILANV""";LUMILANV
65172;"user_id=""LUMILANV""";LUMILANV
65173;"user_id=""LUMILANV""";LUMILANV
65174;"user_id=""SUELENL""";SUELENL
65175;"user_id=""LUMILANV""";LUMILANV
65176;"user_id=""LUMILANV""";LUMILANV
65177;"user_id=""LUMILANV""";LUMILANV
65178;"user_id=""LUMILANV""";LUMILANV
65179;"user_id=""LUMILANV""";LUMILANV
65180;"user_id=""FRANCISCOJ""";FRANCISCOJ
65181;"user_id=""FRANCISCOJ""";FRANCISCOJ
65182;"user_id=""ALINEJ""";ALINEJ
65183;"user_id=""MARIANACO""";MARIANACO
65184;"user_id=""MARIANACO""";MARIANACO
65185;"user_id=""SUELENL""";SUELENL
65186;"user_id=""SUELENL""";SUELENL
65187;"user_id=""MARIANACO""";MARIANACO
65188;"user_id=""MARIANACO""";MARIANACO
65189;"user_id=""ARTHURPI""";ARTHURPI
65190;"user_id=""MARA""";MARA
65191;"user_id=""MARA""";MARA
65192;"user_id=""MARA""";MARA
65193;"user_id=""MARA""";MARA
65194;"user_id=""MERI""";MERI
65195;"user_id=""MERI""";MERI
65196;"user_id=""ANASC""";ANASC
65197;"user_id=""ANASC""";ANASC
65198;"user_id=""ERICKB""";ERICKB
65199;"user_id=""ERICKB""";ERICKB
65200;"user_id=""ERICKB""";ERICKB
65201;"user_id=""JANAINAD""";JANAINAD
65202;"user_id=""JANAINAD""";JANAINAD
65203;"user_id=""ERICKB""";ERICKB
65204;"user_id=""MARA""";MARA
65205;"user_id=""MARA""";MARA
65206;"user_id=""ERICKB""";ERICKB
65207;"user_id=""MARA""";MARA
65208;"user_id=""ERICKB""";ERICKB
65209;"user_id=""MARA""";MARA
65210;"user_id=""ERICKB""";ERICKB
65211;"user_id=""MARA""";MARA
65212;"user_id=""VANESSAAL""";VANESSAAL
65213;"user_id=""VANESSAAL""";VANESSAAL
65214;"user_id=""MONICASB""";MONICASB
65215;"user_id=""ERICKB""";ERICKB
65216;"user_id=""MONICASB""";MONICASB
65217;"user_id=""ERICKB""";ERICKB
65218;"user_id=""ERICKB""";ERICKB
65219;"user_id=""MERI""";MERI
65220;"user_id=""MERI""";MERI
65221;"user_id=""ERICKB""";ERICKB
65222;"user_id=""MERI""";MERI
65223;"user_id=""ERICKB""";ERICKB
65224;"user_id=""MERI""";MERI
65225;"user_id=""MERI""";MERI
65226;"user_id=""MERI""";MERI
65227;"user_id=""MERI""";MERI
65228;"user_id=""ERICKB""";ERICKB
65229;"user_id=""MERI""";MERI
65230;"user_id=""MERI""";MERI
65231;"user_id=""ERICKB""";ERICKB
65232;"user_id=""KLEBERSON""";KLEBERSON
65233;"user_id=""DENIS""";DENIS
65234;"user_id=""KLEBERSON""";KLEBERSON
65235;"user_id=""MERI""";MERI
65236;"user_id=""MERI""";MERI
65237;"user_id=""ERICKB""";ERICKB
65238;"user_id=""DENIS""";DENIS
65239;"user_id=""LUMILANV""";LUMILANV
65240;"user_id=""LUMILANV""";LUMILANV
65241;"user_id=""KLEBERSON""";KLEBERSON
65242;"user_id=""KLEBERSON""";KLEBERSON
65243;"user_id=""MICHELLE""";MICHELLE
65244;"user_id=""LUMILANV""";LUMILANV
65245;"user_id=""MICHELLE""";MICHELLE
65246;"user_id=""LUMILANV""";LUMILANV
65247;"user_id=""ERICKB""";ERICKB
65248;"user_id=""KLEBERSON""";KLEBERSON
65249;"user_id=""MICHELLE""";MICHELLE
65250;"user_id=""MICHELLE""";MICHELLE
65251;"user_id=""DENIS""";DENIS
65252;"user_id=""MICHELLE""";MICHELLE
65253;"user_id=""MICHELLE""";MICHELLE
65254;"user_id=""VANESSAAL""";VANESSAAL
65255;"user_id=""VANESSAAL""";VANESSAAL
65256;"user_id=""EDUARDOC""";EDUARDOC
65257;"user_id=""EDUARDOC""";EDUARDOC
65258;"user_id=""KLEBERSON""";KLEBERSON
65259;"user_id=""BIANCAM""";BIANCAM
65260;"user_id=""MARA""";MARA
65261;"user_id=""MARA""";MARA
65262;"user_id=""MYRELLAB""";MYRELLAB
65263;"user_id=""BIANCAM""";BIANCAM
65264;"user_id=""KLEBERSON""";KLEBERSON
65265;"user_id=""MARA""";MARA
65266;"user_id=""MYRELLAB""";MYRELLAB
65267;"user_id=""ERICKB""";ERICKB
65268;"user_id=""ERICKB""";ERICKB
65269;"user_id=""ERICKB""";ERICKB
65270;"user_id=""ERICKB""";ERICKB
65271;"user_id=""ERICKB""";ERICKB
65272;"user_id=""VANESSAAL""";VANESSAAL
65273;"user_id=""VANESSAAL""";VANESSAAL
65274;"user_id=""FRANCISCOJ""";FRANCISCOJ
65275;"user_id=""FRANCISCOJ""";FRANCISCOJ
65276;"user_id=""DENIS""";DENIS
65277;"user_id=""VANESSAAL""";VANESSAAL
65278;"user_id=""MICHELLE""";MICHELLE
65279;"user_id=""MICHELLE""";MICHELLE
65280;"user_id=""MICHELLE""";MICHELLE
65281;"user_id=""MICHELLE""";MICHELLE
65282;"user_id=""FRANCISCOJ""";FRANCISCOJ
65283;"user_id=""FRANCISCOJ""";FRANCISCOJ
65284;"user_id=""KLEBERSON""";KLEBERSON
65285;"user_id=""MARA""";MARA
65286;"user_id=""KLEBERSON""";KLEBERSON
65287;"user_id=""MARA""";MARA
65288;"user_id=""MYRELLAB""";MYRELLAB
65289;"user_id=""ROSANEL""";ROSANEL
65290;"user_id=""ROSANEL""";ROSANEL
65291;"user_id=""ERICKB""";ERICKB
65292;"user_id=""ERICKB""";ERICKB
65293;"user_id=""ERICKB""";ERICKB
65294;"user_id=""ERICKB""";ERICKB
65295;"user_id=""VANESSAAL""";VANESSAAL
65296;"user_id=""DENIS""";DENIS
65297;"user_id=""JUSSARAP""";JUSSARAP
65298;"user_id=""JUSSARAP""";JUSSARAP
65299;"user_id=""VANESSAAL""";VANESSAAL
65300;"user_id=""BIANCAM""";BIANCAM
65301;"user_id=""BIANCAM""";BIANCAM
65302;"user_id=""FRANCISCOJ""";FRANCISCOJ
65303;"user_id=""FRANCISCOJ""";FRANCISCOJ
65304;"user_id=""KLEBERSON""";KLEBERSON
65305;"user_id=""MARA""";MARA
65306;"user_id=""MONICASB""";MONICASB
65307;"user_id=""MONICASB""";MONICASB
65308;"user_id=""MARA""";MARA
65309;"user_id=""KLEBERSON""";KLEBERSON
65310;"user_id=""KLEBERSON""";KLEBERSON
65311;"user_id=""MONICASB""";MONICASB
65312;"user_id=""MONICASB""";MONICASB
65313;"user_id=""KLEBERSON""";KLEBERSON
65314;"user_id=""MYRELLAB""";MYRELLAB
65315;"user_id=""ERICKB""";ERICKB
65316;"user_id=""BIANCAM""";BIANCAM
65317;"user_id=""BIANCAM""";BIANCAM
65318;"user_id=""BIANCAM""";BIANCAM
65319;"user_id=""BIANCAM""";BIANCAM
65320;"user_id=""ERICKB""";ERICKB
65321;"user_id=""BIANCAM""";BIANCAM
65322;"user_id=""BIANCAM""";BIANCAM
65323;"user_id=""ERICKB""";ERICKB
65324;"user_id=""MONICASB""";MONICASB
65325;"user_id=""MONICASB""";MONICASB
65326;"user_id=""EDUARDOC""";EDUARDOC
65327;"user_id=""ERICKB""";ERICKB
65328;"user_id=""EDUARDOC""";EDUARDOC
65329;"user_id=""MONICASB""";MONICASB
65330;"user_id=""MONICASB""";MONICASB
65331;"user_id=""MONICASB""";MONICASB
65332;"user_id=""MONICASB""";MONICASB
65333;"user_id=""MONICASB""";MONICASB
65334;"user_id=""MONICASB""";MONICASB
65335;"user_id=""EDUARDOC""";EDUARDOC
65336;"user_id=""MONICASB""";MONICASB
65337;"user_id=""MONICASB""";MONICASB
65338;"user_id=""EDUARDOC""";EDUARDOC
65339;"user_id=""EDUARDOC""";EDUARDOC
65340;"user_id=""EDUARDOC""";EDUARDOC
65341;"user_id=""VANESSAAL""";VANESSAAL
65342;"user_id=""BIANCAM""";BIANCAM
65343;"user_id=""BIANCAM""";BIANCAM
65344;"user_id=""BIANCAM""";BIANCAM
65345;"user_id=""BIANCAM""";BIANCAM
65346;"user_id=""VANESSAAL""";VANESSAAL
65347;"user_id=""MONICASB""";MONICASB
65348;"user_id=""FRANCISCOJ""";FRANCISCOJ
65349;"user_id=""FRANCISCOJ""";FRANCISCOJ
65350;"user_id=""FRANCISCOJ""";FRANCISCOJ
65351;"user_id=""MONICASB""";MONICASB
65352;"user_id=""KLEBERSON""";KLEBERSON
65353;"user_id=""KLEBERSON""";KLEBERSON
65354;"user_id=""KLEBERSON""";KLEBERSON
65355;"user_id=""MARA""";MARA
65356;"user_id=""MARA""";MARA
65357;"user_id=""MYRELLAB""";MYRELLAB
65358;"user_id=""DENIS""";DENIS
65359;"user_id=""DENIS""";DENIS
